indicativo,mes,tm_mes,tm_max,tm_min,ta_max,ta_min,p_mes,p_max,hr,n_llu,n_nie,n_tor
8416Y,03,,,,,,,,,,,
8416Y,04,,,,,,,,,,,
8416Y,05,,,,,,,,,,,
8416Y,06,,,,,,,,,,,
8416Y,07,,,,,,,,,,,
8416Y,08,,,,,,,,,,,
8416Y,09,,,,,,,,,,,
8416Y,10,,,,,,,,,,,
8416Y,11,,,,,,,,,,,
8416Y,12,,,,,,,,,,,
8416Y,13,,,,,,,,,,,
8439X,01,,,,,,,,,,,
8439X,02,,,,,,,,,,,
8439X,03,,,,,,,,,,,
8439X,04,,,,,,,,,,,
8439X,05,,,,,,,,,,,
8439X,06,,,,,,,,,,,
8439X,07,,,,,,,,,,,
8439X,08,,,,,,,,,,,
8439X,09,,,,,,,,,,,
8439X,10,,,,,,,,,,,
8439X,11,,,,,,,,,,,
8439X,12,,,,,,,,,,,
8439X,13,,,,,,,,,,,
8446Y,01,,,,,,,,,,,
8446Y,02,,,,,,,,,,,
8446Y,03,,,,,,,,,,,
8446Y,04,,,,,,,,,,,
8446Y,05,,,,,,,,,,,
8446Y,06,,,,,,,,,,,
8446Y,07,,,,,,,,,,,
8446Y,08,,,,,,,,,,,
8446Y,09,,,,,,,,,,,
8446Y,10,,,,,,,,,,,
8446Y,11,,,,,,,,,,,
8446Y,12,,,,,,,,,,,
8446Y,13,,,,,,,,,,,
8458X,01,,,,,,,,,,,
8458X,02,,,,,,,,,,,
8458X,03,,,,,,,,,,,
8458X,04,,,,,,,,,,,
8458X,05,,,,,,,,,,,
8458X,06,,,,,,,,,,,
8458X,07,,,,,,,,,,,
8458X,08,,,,,,,,,,,
8458X,09,,,,,,,,,,,
8458X,10,,,,,,,,,,,
8458X,11,,,,,,,,,,,
8458X,12,,,,,,,,,,,
8458X,13,,,,,,,,,,,
8472A,01,,,,,,,,,,,
8472A,02,,,,,,,,,,,
8472A,03,,,,,,,,,,,
8472A,04,,,,,,,,,,,
8472A,05,,,,,,,,,,,
8472A,06,,,,,,,,,,,
8472A,07,,,,,,,,,,,
8472A,08,,,,,,,,,,,
8472A,09,,,,,,,,,,,
8472A,10,,,,,,,,,,,
8472A,11,,,,,,,,,,,
8472A,12,,,,,,,,,,,
8472A,13,,,,,,,,,,,
8486X,01,,,,,,,,,,,
8486X,02,,,,,,,,,,,
8486X,03,,,,,,,,,,,
8486X,04,,,,,,,,,,,
8486X,05,,,,,,,,,,,
8486X,06,,,,,,,,,,,
8486X,07,,,,,,,,,,,
8486X,08,,,,,,,,,,,
8486X,09,,,,,,,,,,,
8486X,10,,,,,,,,,,,
8486X,11,,,,,,,,,,,
8486X,12,,,,,,,,,,,
8486X,13,,,,,,,,,,,
8489X,01,,,,,,,,,,,
8489X,02,,,,,,,,,,,
8489X,03,,,,,,,,,,,
8489X,04,,,,,,,,,,,
8489X,05,,,,,,,,,,,
8489X,06,,,,,,,,,,,
8489X,07,,,,,,,,,,,
8489X,08,,,,,,,,,,,
8489X,09,,,,,,,,,,,
8489X,10,,,,,,,,,,,
8489X,11,,,,,,,,,,,
8489X,12,,,,,,,,,,,
8489X,13,,,,,,,,,,,
8492X,01,,,,,,,,,,,
8492X,02,,,,,,,,,,,
8492X,03,,,,,,,,,,,
8492X,04,,,,,,,,,,,
8492X,05,,,,,,,,,,,
8492X,06,,,,,,,,,,,
8492X,07,,,,,,,,,,,
8492X,08,,,,,,,,,,,
8492X,09,,,,,,,,,,,
8492X,10,,,,,,,,,,,
8492X,11,,,,,,,,,,,
8492X,12,,,,,,,,,,,
8492X,13,,,,,,,,,,,
8500A,01,,,,,,,,,,,
8500A,02,,,,,,,,,,,
8500A,03,,,,,,,,,,,
8500A,04,,,,,,,,,,,
8500A,05,,,,,,,,,,,
8500A,06,,,,,,,,,,,
8500A,07,,,,,,,,,,,
8500A,08,,,,,,,,,,,
8500A,09,,,,,,,,,,,
8500A,10,,,,,,,,,,,
8500A,11,,,,,,,,,,,
8500A,12,,,,,,,,,,,
8500A,13,,,,,,,,,,,
8501,01,,,,,,,,,,,
8501,02,,,,,,,,,,,
8501,03,,,,,,,,,,,
8501,04,,,,,,,,,,,
8501,05,,,,,,,,,,,
8501,06,,,,,,,,,,,
8501,07,,,,,,,,,,,
8501,08,,,,,,,,,,,
8501,09,,,,,,,,,,,
8501,10,,,,,,,,,,,
8501,11,,,,,,,,,,,
8501,12,,,,,,,,,,,
8501,13,,,,,,,,,,,
8503Y,01,,,,,,,,,,,
8503Y,02,,,,,,,,,,,
8503Y,03,,,,,,,,,,,
8503Y,04,,,,,,,,,,,
8503Y,05,,,,,,,,,,,
8503Y,06,,,,,,,,,,,
8503Y,07,,,,,,,,,,,
8503Y,08,,,,,,,,,,,
8503Y,09,,,,,,,,,,,
8503Y,10,,,,,,,,,,,
8503Y,11,,,,,,,,,,,
8503Y,12,,,,,,,,,,,
8503Y,13,,,,,,,,,,,
8520X,01,,,,,,,,,,,
8520X,02,,,,,,,,,,,
8520X,03,,,,,,,,,,,
8520X,04,,,,,,,,,,,
8520X,05,,,,,,,,,,,
8520X,06,,,,,,,,,,,
8520X,07,,,,,,,,,,,
8520X,08,,,,,,,,,,,
8520X,09,,,,,,,,,,,
8520X,10,,,,,,,,,,,
8520X,11,,,,,,,,,,,
8520X,12,,,,,,,,,,,
8520X,13,,,,,,,,,,,
8523X,01,,,,,,,,,,,
8523X,02,,,,,,,,,,,
8523X,03,,,,,,,,,,,
8523X,04,,,,,,,,,,,
8523X,05,,,,,,,,,,,
8523X,06,,,,,,,,,,,
8523X,07,,,,,,,,,,,
8523X,08,,,,,,,,,,,
8523X,09,,,,,,,,,,,
8523X,10,,,,,,,,,,,
8523X,11,,,,,,,,,,,
8523X,12,,,,,,,,,,,
8523X,13,,,,,,,,,,,
9001D,01,,,,,,,,,,,
9001D,02,,,,,,,,,,,
9001D,03,,,,,,,,,,,
9001D,04,,,,,,,,,,,
9001D,05,,,,,,,,,,,
9001D,06,,,,,,,,,,,
9001D,07,,,,,,,,,,,
9001D,08,,,,,,,,,,,
9001D,09,,,,,,,,,,,
9001D,10,,,,,,,,,,,
9001D,11,,,,,,,,,,,
9001D,12,,,,,,,,,,,
9001D,13,,,,,,,,,,,
9001S,01,,,,,,,,,,,
9001S,02,,,,,,,,,,,
9001S,03,,,,,,,,,,,
9001S,04,,,,,,,,,,,
9001S,05,,,,,,,,,,,
9001S,06,,,,,,,,,,,
9001S,07,,,,,,,,,,,
9001S,08,,,,,,,,,,,
9001S,09,,,,,,,,,,,
9001S,10,,,,,,,,,,,
9001S,11,,,,,,,,,,,
9001S,12,,,,,,,,,,,
9001S,13,,,,,,,,,,,
9012E,01,,,,,,,,,,,
9012E,02,,,,,,,,,,,
9012E,03,,,,,,,,,,,
9012E,04,,,,,,,,,,,
9012E,05,,,,,,,,,,,
9012E,06,,,,,,,,,,,
9012E,07,,,,,,,,,,,
9012E,08,,,,,,,,,,,
9012E,09,,,,,,,,,,,
9012E,10,,,,,,,,,,,
9012E,11,,,,,,,,,,,
9012E,12,,,,,,,,,,,
9012E,13,,,,,,,,,,,
9016X,01,,,,,,,,,,,
9016X,02,,,,,,,,,,,
9016X,03,,,,,,,,,,,
9016X,04,,,,,,,,,,,
9016X,05,,,,,,,,,,,
9016X,06,,,,,,,,,,,
9016X,07,,,,,,,,,,,
9016X,08,,,,,,,,,,,
9016X,09,,,,,,,,,,,
9016X,10,,,,,,,,,,,
9016X,11,,,,,,,,,,,
9016X,12,,,,,,,,,,,
9016X,13,,,,,,,,,,,
9019B,01,,,,,,,,,,,
9019B,02,,,,,,,,,,,
9019B,03,,,,,,,,,,,
9019B,04,,,,,,,,,,,
9019B,05,,,,,,,,,,,
9019B,06,,,,,,,,,,,
9019B,07,,,,,,,,,,,
9019B,08,,,,,,,,,,,
9019B,09,,,,,,,,,,,
9019B,10,,,,,,,,,,,
9019B,11,,,,,,,,,,,
9019B,12,,,,,,,,,,,
9019B,13,,,,,,,,,,,
9027X,01,,,,,,,,,,,
9027X,02,,,,,,,,,,,
9027X,03,,,,,,,,,,,
9027X,04,,,,,,,,,,,
9027X,05,,,,,,,,,,,
9027X,06,,,,,,,,,,,
9027X,07,,,,,,,,,,,
9027X,08,,,,,,,,,,,
9027X,09,,,,,,,,,,,
9027X,10,,,,,,,,,,,
9027X,11,,,,,,,,,,,
9027X,12,,,,,,,,,,,
9027X,13,,,,,,,,,,,
9031C,01,,,,,,,,,,,
9031C,02,,,,,,,,,,,
9031C,03,,,,,,,,,,,
9031C,04,,,,,,,,,,,
9031C,05,,,,,,,,,,,
9031C,06,,,,,,,,,,,
9031C,07,,,,,,,,,,,
9031C,08,,,,,,,,,,,
9031C,09,,,,,,,,,,,
9031C,10,,,,,,,,,,,
9031C,11,,,,,,,,,,,
9031C,12,,,,,,,,,,,
9031C,13,,,,,,,,,,,
9051,01,,,,,,,,,,,
9051,02,,,,,,,,,,,
9051,03,,,,,,,,,,,
9051,04,,,,,,,,,,,
9051,05,,,,,,,,,,,
9051,06,,,,,,,,,,,
9051,07,,,,,,,,,,,
9051,08,,,,,,,,,,,
9051,09,,,,,,,,,,,
9051,10,,,,,,,,,,,
9051,11,,,,,,,,,,,
9051,12,,,,,,,,,,,
9051,13,,,,,,,,,,,
9060X,01,,,,,,,,,,,
9060X,02,,,,,,,,,,,
9060X,03,,,,,,,,,,,
9060X,04,,,,,,,,,,,
9060X,05,,,,,,,,,,,
9060X,06,,,,,,,,,,,
9060X,07,,,,,,,,,,,
9060X,08,,,,,,,,,,,
9060X,09,,,,,,,,,,,
9060X,10,,,,,,,,,,,
9060X,11,,,,,,,,,,,
9060X,12,,,,,,,,,,,
9060X,13,,,,,,,,,,,
9069C,01,,,,,,,,,,,
9069C,02,,,,,,,,,,,
9069C,03,,,,,,,,,,,
9069C,04,,,,,,,,,,,
9069C,05,,,,,,,,,,,
9069C,06,,,,,,,,,,,
9069C,07,,,,,,,,,,,
9069C,08,,,,,,,,,,,
9069C,09,,,,,,,,,,,
9069C,10,,,,,,,,,,,
9069C,11,,,,,,,,,,,
9069C,12,,,,,,,,,,,
9069C,13,,,,,,,,,,,
9073X,01,,,,,,,,,,,
9073X,02,,,,,,,,,,,
9073X,03,,,,,,,,,,,
9073X,04,,,,,,,,,,,
9073X,05,,,,,,,,,,,
9073X,06,,,,,,,,,,,
9073X,07,,,,,,,,,,,
9073X,08,,,,,,,,,,,
9073X,09,,,,,,,,,,,
9073X,10,,,,,,,,,,,
9073X,11,,,,,,,,,,,
9073X,12,,,,,,,,,,,
9073X,13,,,,,,,,,,,
9087,01,,,,,,,,,,,
9087,02,,,,,,,,,,,
9087,03,,,,,,,,,,,
9087,04,,,,,,,,,,,
9087,05,,,,,,,,,,,
9087,06,,,,,,,,,,,
9087,07,,,,,,,,,,,
9087,08,,,,,,,,,,,
9087,09,,,,,,,,,,,
9087,10,,,,,,,,,,,
9087,11,,,,,,,,,,,
9087,12,,,,,,,,,,,
9087,13,,,,,,,,,,,
9091O,01,,,,,,,,,,,
9091O,02,,,,,,,,,,,
9091O,03,,,,,,,,,,,
9091O,04,,,,,,,,,,,
9091O,05,,,,,,,,,,,
9091O,06,,,,,,,,,,,
9091O,07,,,,,,,,,,,
9091O,08,,,,,,,,,,,
9091O,09,,,,,,,,,,,
9091O,10,,,,,,,,,,,
9091O,11,,,,,,,,,,,
9091O,12,,,,,,,,,,,
9091O,13,,,,,,,,,,,
9091R,01,,,,,,,,,,,
9091R,02,,,,,,,,,,,
9091R,03,,,,,,,,,,,
9091R,04,,,,,,,,,,,
9091R,05,,,,,,,,,,,
9091R,06,,,,,,,,,,,
9091R,07,,,,,,,,,,,
9091R,08,,,,,,,,,,,
9091R,09,,,,,,,,,,,
9091R,10,,,,,,,,,,,
9091R,11,,,,,,,,,,,
9091R,12,,,,,,,,,,,
9091R,13,,,,,,,,,,,
9111,01,,,,,,,,,,,
9111,02,,,,,,,,,,,
9111,03,,,,,,,,,,,
9111,04,,,,,,,,,,,
9111,05,,,,,,,,,,,
9111,06,,,,,,,,,,,
9111,07,,,,,,,,,,,
9111,08,,,,,,,,,,,
9111,09,,,,,,,,,,,
9111,10,,,,,,,,,,,
9111,11,,,,,,,,,,,
9111,12,,,,,,,,,,,
9111,13,,,,,,,,,,,
9115X,01,,,,,,,,,,,
9115X,02,,,,,,,,,,,
9115X,03,,,,,,,,,,,
9115X,04,,,,,,,,,,,
9115X,05,,,,,,,,,,,
9115X,06,,,,,,,,,,,
9115X,07,,,,,,,,,,,
9115X,08,,,,,,,,,,,
9115X,09,,,,,,,,,,,
9115X,10,,,,,,,,,,,
9115X,11,,,,,,,,,,,
9115X,12,,,,,,,,,,,
9115X,13,,,,,,,,,,,
9121X,01,,,,,,,,,,,
9121X,02,,,,,,,,,,,
9121X,03,,,,,,,,,,,
9121X,04,,,,,,,,,,,
9121X,05,,,,,,,,,,,
9121X,06,,,,,,,,,,,
9121X,07,,,,,,,,,,,
9121X,08,,,,,,,,,,,
9121X,09,,,,,,,,,,,
9121X,10,,,,,,,,,,,
9121X,11,,,,,,,,,,,
9121X,12,,,,,,,,,,,
9121X,13,,,,,,,,,,,
9122I,01,,,,,,,,,,,
9122I,02,,,,,,,,,,,
9122I,03,,,,,,,,,,,
9122I,04,,,,,,,,,,,
9122I,05,,,,,,,,,,,
9122I,06,,,,,,,,,,,
9122I,07,,,,,,,,,,,
9122I,08,,,,,,,,,,,
9122I,09,,,,,,,,,,,
9122I,10,,,,,,,,,,,
9122I,11,,,,,,,,,,,
9122I,12,,,,,,,,,,,
9122I,13,,,,,,,,,,,
9136X,01,,,,,,,,,,,
9136X,02,,,,,,,,,,,
9136X,03,,,,,,,,,,,
9136X,04,,,,,,,,,,,
9136X,05,,,,,,,,,,,
9136X,06,,,,,,,,,,,
9136X,07,,,,,,,,,,,
9136X,08,,,,,,,,,,,
9136X,09,,,,,,,,,,,
9136X,10,,,,,,,,,,,
9136X,11,,,,,,,,,,,
9136X,12,,,,,,,,,,,
9136X,13,,,,,,,,,,,
9141V,01,,,,,,,,,,,
9141V,02,,,,,,,,,,,
9141V,03,,,,,,,,,,,
9141V,04,,,,,,,,,,,
9141V,05,,,,,,,,,,,
9141V,06,,,,,,,,,,,
9141V,07,,,,,,,,,,,
9141V,08,,,,,,,,,,,
9141V,09,,,,,,,,,,,
9141V,10,,,,,,,,,,,
9141V,11,,,,,,,,,,,
9141V,12,,,,,,,,,,,
9141V,13,,,,,,,,,,,
9145X,01,,,,,,,,,,,
9145X,02,,,,,,,,,,,
9145X,03,,,,,,,,,,,
9145X,04,,,,,,,,,,,
9145X,05,,,,,,,,,,,
9145X,06,,,,,,,,,,,
9145X,07,,,,,,,,,,,
9145X,08,,,,,,,,,,,
9145X,09,,,,,,,,,,,
9145X,10,,,,,,,,,,,
9145X,11,,,,,,,,,,,
9145X,12,,,,,,,,,,,
9145X,13,,,,,,,,,,,
9145Y,01,,,,,,,,,,,
9145Y,02,,,,,,,,,,,
9145Y,03,,,,,,,,,,,
9145Y,04,,,,,,,,,,,
9145Y,05,,,,,,,,,,,
9145Y,06,,,,,,,,,,,
9145Y,07,,,,,,,,,,,
9145Y,08,,,,,,,,,,,
9145Y,09,,,,,,,,,,,
9145Y,10,,,,,,,,,,,
9145Y,11,,,,,,,,,,,
9145Y,12,,,,,,,,,,,
9145Y,13,,,,,,,,,,,
9170,01,,,,,,,,,,,
9170,02,,,,,,,,,,,
9170,03,,,,,,,,,,,
9170,04,,,,,,,,,,,
9170,05,,,,,,,,,,,
9170,06,,,,,,,,,,,
9170,07,,,,,,,,,,,
9170,08,,,,,,,,,,,
9170,09,,,,,,,,,,,
9170,10,,,,,,,,,,,
9170,11,,,,,,,,,,,
9170,12,,,,,,,,,,,
9170,13,,,,,,,,,,,
9171K,01,,,,,,,,,,,
9171K,02,,,,,,,,,,,
9171K,03,,,,,,,,,,,
9171K,04,,,,,,,,,,,
9171K,05,,,,,,,,,,,
9171K,06,,,,,,,,,,,
9171K,07,,,,,,,,,,,
9171K,08,,,,,,,,,,,
9171K,09,,,,,,,,,,,
9171K,10,,,,,,,,,,,
9171K,11,,,,,,,,,,,
9171K,12,,,,,,,,,,,
9171K,13,,,,,,,,,,,
9178X,01,,,,,,,,,,,
9178X,02,,,,,,,,,,,
9178X,03,,,,,,,,,,,
9178X,04,,,,,,,,,,,
9178X,05,,,,,,,,,,,
9178X,06,,,,,,,,,,,
9178X,07,,,,,,,,,,,
9178X,08,,,,,,,,,,,
9178X,09,,,,,,,,,,,
9178X,10,,,,,,,,,,,
9178X,11,,,,,,,,,,,
9178X,12,,,,,,,,,,,
9178X,13,,,,,,,,,,,
9188,01,,,,,,,,,,,
9188,02,,,,,,,,,,,
9188,03,,,,,,,,,,,
9188,04,,,,,,,,,,,
9188,05,,,,,,,,,,,
9188,06,,,,,,,,,,,
9188,07,,,,,,,,,,,
9188,08,,,,,,,,,,,
9188,09,,,,,,,,,,,
9188,10,,,,,,,,,,,
9188,11,,,,,,,,,,,
9188,12,,,,,,,,,,,
9188,13,,,,,,,,,,,
9195C,01,,,,,,,,,,,
9195C,02,,,,,,,,,,,
9195C,03,,,,,,,,,,,
9195C,04,,,,,,,,,,,
9195C,05,,,,,,,,,,,
9195C,06,,,,,,,,,,,
9195C,07,,,,,,,,,,,
9195C,08,,,,,,,,,,,
9195C,09,,,,,,,,,,,
9195C,10,,,,,,,,,,,
9195C,11,,,,,,,,,,,
9195C,12,,,,,,,,,,,
9195C,13,,,,,,,,,,,
9198X,01,,,,,,,,,,,
9198X,02,,,,,,,,,,,
9198X,03,,,,,,,,,,,
9198X,04,,,,,,,,,,,
9198X,05,,,,,,,,,,,
9198X,06,,,,,,,,,,,
9198X,07,,,,,,,,,,,
9198X,08,,,,,,,,,,,
9198X,09,,,,,,,,,,,
9198X,10,,,,,,,,,,,
9198X,11,,,,,,,,,,,
9198X,12,,,,,,,,,,,
9198X,13,,,,,,,,,,,
9201K,01,,,,,,,,,,,
9201K,02,,,,,,,,,,,
9201K,03,,,,,,,,,,,
9201K,04,,,,,,,,,,,
9201K,05,,,,,,,,,,,
9201K,06,,,,,,,,,,,
9201K,07,,,,,,,,,,,
9201K,08,,,,,,,,,,,
9201K,09,,,,,,,,,,,
9201K,10,,,,,,,,,,,
9201K,11,,,,,,,,,,,
9201K,12,,,,,,,,,,,
9201K,13,,,,,,,,,,,
9201X,01,,,,,,,,,,,
9201X,02,,,,,,,,,,,
9201X,03,,,,,,,,,,,
9201X,04,,,,,,,,,,,
9201X,05,,,,,,,,,,,
9201X,06,,,,,,,,,,,
9201X,07,,,,,,,,,,,
9201X,08,,,,,,,,,,,
9201X,09,,,,,,,,,,,
9201X,10,,,,,,,,,,,
9201X,11,,,,,,,,,,,
9201X,12,,,,,,,,,,,
9201X,13,,,,,,,,,,,
9207,01,,,,,,,,,,,
9207,02,,,,,,,,,,,
9207,03,,,,,,,,,,,
9207,04,,,,,,,,,,,
9207,05,,,,,,,,,,,
9207,06,,,,,,,,,,,
9207,07,,,,,,,,,,,
9207,08,,,,,,,,,,,
9207,09,,,,,,,,,,,
9207,10,,,,,,,,,,,
9207,11,,,,,,,,,,,
9207,12,,,,,,,,,,,
9207,13,,,,,,,,,,,
9208E,01,,,,,,,,,,,
9208E,02,,,,,,,,,,,
9208E,03,,,,,,,,,,,
9208E,04,,,,,,,,,,,
9208E,05,,,,,,,,,,,
9208E,06,,,,,,,,,,,
9208E,07,,,,,,,,,,,
9208E,08,,,,,,,,,,,
9208E,09,,,,,,,,,,,
9208E,10,,,,,,,,,,,
9208E,11,,,,,,,,,,,
9208E,12,,,,,,,,,,,
9208E,13,,,,,,,,,,,
9211F,01,,,,,,,,,,,
9211F,02,,,,,,,,,,,
9211F,03,,,,,,,,,,,
9211F,04,,,,,,,,,,,
9211F,05,,,,,,,,,,,
9211F,06,,,,,,,,,,,
9211F,07,,,,,,,,,,,
9211F,08,,,,,,,,,,,
9211F,09,,,,,,,,,,,
9211F,10,,,,,,,,,,,
9211F,11,,,,,,,,,,,
9211F,12,,,,,,,,,,,
9211F,13,,,,,,,,,,,
9218A,01,,,,,,,,,,,
9218A,02,,,,,,,,,,,
9218A,03,,,,,,,,,,,
9218A,04,,,,,,,,,,,
9218A,05,,,,,,,,,,,
9218A,06,,,,,,,,,,,
9218A,07,,,,,,,,,,,
9218A,08,,,,,,,,,,,
9218A,09,,,,,,,,,,,
9218A,10,,,,,,,,,,,
9218A,11,,,,,,,,,,,
9218A,12,,,,,,,,,,,
9218A,13,,,,,,,,,,,
9228J,01,,,,,,,,,,,
9228J,02,,,,,,,,,,,
9228J,03,,,,,,,,,,,
9228J,04,,,,,,,,,,,
9228J,05,,,,,,,,,,,
9228J,06,,,,,,,,,,,
9228J,07,,,,,,,,,,,
9228J,08,,,,,,,,,,,
9228J,09,,,,,,,,,,,
9228J,10,,,,,,,,,,,
9228J,11,,,,,,,,,,,
9228J,12,,,,,,,,,,,
9228J,13,,,,,,,,,,,
9228T,01,,,,,,,,,,,
9228T,02,,,,,,,,,,,
9228T,03,,,,,,,,,,,
9228T,04,,,,,,,,,,,
9228T,05,,,,,,,,,,,
9228T,06,,,,,,,,,,,
9228T,07,,,,,,,,,,,
9228T,08,,,,,,,,,,,
9228T,09,,,,,,,,,,,
9228T,10,,,,,,,,,,,
9228T,11,,,,,,,,,,,
9228T,12,,,,,,,,,,,
9228T,13,,,,,,,,,,,
9238X,01,,,,,,,,,,,
9238X,02,,,,,,,,,,,
9238X,03,,,,,,,,,,,
9238X,04,,,,,,,,,,,
9238X,05,,,,,,,,,,,
9238X,06,,,,,,,,,,,
9238X,07,,,,,,,,,,,
9238X,08,,,,,,,,,,,
9238X,09,,,,,,,,,,,
9238X,10,,,,,,,,,,,
9238X,11,,,,,,,,,,,
9238X,12,,,,,,,,,,,
9238X,13,,,,,,,,,,,
9244X,01,,,,,,,,,,,
9244X,02,,,,,,,,,,,
9244X,03,,,,,,,,,,,
9244X,04,,,,,,,,,,,
9244X,05,,,,,,,,,,,
9244X,06,,,,,,,,,,,
9244X,07,,,,,,,,,,,
9244X,08,,,,,,,,,,,
9244X,09,,,,,,,,,,,
9244X,10,,,,,,,,,,,
9244X,11,,,,,,,,,,,
9244X,12,,,,,,,,,,,
9244X,13,,,,,,,,,,,
9245X,01,,,,,,,,,,,
9245X,02,,,,,,,,,,,
9245X,03,,,,,,,,,,,
9245X,04,,,,,,,,,,,
9245X,05,,,,,,,,,,,
9245X,06,,,,,,,,,,,
9245X,07,,,,,,,,,,,
9245X,08,,,,,,,,,,,
9245X,09,,,,,,,,,,,
9245X,10,,,,,,,,,,,
9245X,11,,,,,,,,,,,
9245X,12,,,,,,,,,,,
9245X,13,,,,,,,,,,,
9252X,01,,,,,,,,,,,
9252X,02,,,,,,,,,,,
9252X,03,,,,,,,,,,,
9252X,04,,,,,,,,,,,
9252X,05,,,,,,,,,,,
9252X,06,,,,,,,,,,,
9252X,07,,,,,,,,,,,
9252X,08,,,,,,,,,,,
9252X,09,,,,,,,,,,,
9252X,10,,,,,,,,,,,
9252X,11,,,,,,,,,,,
9252X,12,,,,,,,,,,,
9252X,13,,,,,,,,,,,
9257X,01,,,,,,,,,,,
9257X,02,,,,,,,,,,,
9257X,03,,,,,,,,,,,
9257X,04,,,,,,,,,,,
9257X,05,,,,,,,,,,,
9257X,06,,,,,,,,,,,
9257X,07,,,,,,,,,,,
9257X,08,,,,,,,,,,,
9257X,09,,,,,,,,,,,
9257X,10,,,,,,,,,,,
9257X,11,,,,,,,,,,,
9257X,12,,,,,,,,,,,
9257X,13,,,,,,,,,,,
9262,01,,,,,,,,,,,
9262,02,,,,,,,,,,,
9262,03,,,,,,,,,,,
9262,04,,,,,,,,,,,
9262,05,,,,,,,,,,,
9262,06,,,,,,,,,,,
9262,07,,,,,,,,,,,
9262,08,,,,,,,,,,,
9262,09,,,,,,,,,,,
9262,10,,,,,,,,,,,
9262,11,,,,,,,,,,,
9262,12,,,,,,,,,,,
9262,13,,,,,,,,,,,
9262P,01,,,,,,,,,,,
9262P,02,,,,,,,,,,,
9262P,03,,,,,,,,,,,
9262P,04,,,,,,,,,,,
9262P,05,,,,,,,,,,,
9262P,06,,,,,,,,,,,
9262P,07,,,,,,,,,,,
9262P,08,,,,,,,,,,,
9262P,09,,,,,,,,,,,
9262P,10,,,,,,,,,,,
9262P,11,,,,,,,,,,,
9262P,12,,,,,,,,,,,
9262P,13,,,,,,,,,,,
9263D,01,,,,,,,,,,,
9263D,02,,,,,,,,,,,
9263D,03,,,,,,,,,,,
9263D,04,,,,,,,,,,,
9263D,05,,,,,,,,,,,
9263D,06,,,,,,,,,,,
9263D,07,,,,,,,,,,,
9263D,08,,,,,,,,,,,
9263D,09,,,,,,,,,,,
9263D,10,,,,,,,,,,,
9263D,11,,,,,,,,,,,
9263D,12,,,,,,,,,,,
9263D,13,,,,,,,,,,,
9263X,01,,,,,,,,,,,
9263X,02,,,,,,,,,,,
9263X,03,,,,,,,,,,,
9263X,04,,,,,,,,,,,
9263X,05,,,,,,,,,,,
9263X,06,,,,,,,,,,,
9263X,07,,,,,,,,,,,
9263X,08,,,,,,,,,,,
9263X,09,,,,,,,,,,,
9263X,10,,,,,,,,,,,
9263X,11,,,,,,,,,,,
9263X,12,,,,,,,,,,,
9263X,13,,,,,,,,,,,
9274X,01,,,,,,,,,,,
9274X,02,,,,,,,,,,,
9274X,03,,,,,,,,,,,
9274X,04,,,,,,,,,,,
9274X,05,,,,,,,,,,,
9274X,06,,,,,,,,,,,
9274X,07,,,,,,,,,,,
9274X,08,,,,,,,,,,,
9274X,09,,,,,,,,,,,
9274X,10,,,,,,,,,,,
9274X,11,,,,,,,,,,,
9274X,12,,,,,,,,,,,
9274X,13,,,,,,,,,,,
9280B,01,,,,,,,,,,,
9280B,02,,,,,,,,,,,
9280B,03,,,,,,,,,,,
9280B,04,,,,,,,,,,,
9280B,05,,,,,,,,,,,
9280B,06,,,,,,,,,,,
9280B,07,,,,,,,,,,,
9280B,08,,,,,,,,,,,
9280B,09,,,,,,,,,,,
9280B,10,,,,,,,,,,,
9280B,11,,,,,,,,,,,
9280B,12,,,,,,,,,,,
9280B,13,,,,,,,,,,,
9283X,01,,,,,,,,,,,
9283X,02,,,,,,,,,,,
9283X,03,,,,,,,,,,,
9283X,04,,,,,,,,,,,
9283X,05,,,,,,,,,,,
9283X,06,,,,,,,,,,,
9283X,07,,,,,,,,,,,
9283X,08,,,,,,,,,,,
9283X,09,,,,,,,,,,,
9283X,10,,,,,,,,,,,
9283X,11,,,,,,,,,,,
9283X,12,,,,,,,,,,,
9283X,13,,,,,,,,,,,
9287A,01,,,,,,,,,,,
9287A,02,,,,,,,,,,,
9287A,03,,,,,,,,,,,
9287A,04,,,,,,,,,,,
9287A,05,,,,,,,,,,,
9287A,06,,,,,,,,,,,
9287A,07,,,,,,,,,,,
9287A,08,,,,,,,,,,,
9287A,09,,,,,,,,,,,
9287A,10,,,,,,,,,,,
9287A,11,,,,,,,,,,,
9287A,12,,,,,,,,,,,
9287A,13,,,,,,,,,,,
9293X,01,,,,,,,,,,,
9293X,02,,,,,,,,,,,
9293X,03,,,,,,,,,,,
9293X,04,,,,,,,,,,,
9293X,05,,,,,,,,,,,
9293X,06,,,,,,,,,,,
9293X,07,,,,,,,,,,,
9293X,08,,,,,,,,,,,
9293X,09,,,,,,,,,,,
9293X,10,,,,,,,,,,,
9293X,11,,,,,,,,,,,
9293X,12,,,,,,,,,,,
9293X,13,,,,,,,,,,,
9294E,01,,,,,,,,,,,
9294E,02,,,,,,,,,,,
9294E,03,,,,,,,,,,,
9294E,04,,,,,,,,,,,
9294E,05,,,,,,,,,,,
9294E,06,,,,,,,,,,,
